desc,model,weighted,train_f1_micro,train_f1_macro,train_f1_weighted,train_accuracy,test_f1_micro,test_f1_macro,test_f1_weighted,test_accuracy,time,mode,hidden_size,input_size,layers,train_loss,test_loss
BRISK(thresh=40),LSTM,,0.8854447439353099,0.781384822185208,0.8631409374292511,0.8854447439353099,0.7526881720430108,0.5459485811789334,0.7079472080491983,0.7526881720430108,1604416715.043856,hidden,256.0,64.0,1.0,0.9177443385124207,0.9908449053764343
BRIEF(),LSTM,,0.8924242424242425,0.7582349127457133,0.8738276760593959,0.8924242424242425,0.7891566265060241,0.6178439712702902,0.7675201742054965,0.7891566265060241,1604416732.4774537,cells,128.0,32.0,1.0,0.6376214623451233,0.817502498626709
BRIEF(),LSTM,,0.8939393939393939,0.6913742286963606,0.8533003743569367,0.8939393939393939,0.7951807228915663,0.5897291285917352,0.7586147972945697,0.7951807228915663,1604416737.133819,cells,128.0,32.0,1.0,0.7290290594100952,0.867202639579773
BRIEF(),LSTM,,0.8954545454545455,0.6870237613009509,0.8522801876630685,0.8954545454545455,0.819277108433735,0.612658538929174,0.7779737449722486,0.8192771084337349,1604416744.9144535,cells,128.0,32.0,1.0,0.8464573621749878,0.9573662281036377
BRIEF(),LSTM,,0.9515151515151515,0.899862171636169,0.9477504336795248,0.9515151515151515,0.7710843373493976,0.6033163265306122,0.7532067043684945,0.7710843373493976,1604416755.2761192,cells,256.0,32.0,1.0,0.40206027030944824,0.7121249437332153
BRIEF(),LSTM,,0.9424242424242424,0.8687532818539161,0.9331164171880769,0.9424242424242424,0.8313253012048193,0.647789681714167,0.7975917399575418,0.8313253012048193,1604416761.627386,cells,256.0,32.0,1.0,0.484164297580719,0.7421081066131592
BRIEF(),LSTM,,0.9242424242424242,0.8158892770591383,0.9062905071232897,0.9242424242424242,0.8253012048192772,0.6177935929638765,0.779299861072222,0.8253012048192772,1604416771.0374157,cells,256.0,32.0,1.0,0.5668946504592896,0.7655410766601562
BRIEF(),LSTM,,0.8621212121212121,0.6522061272061273,0.821673124854943,0.8621212121212121,0.7891566265060241,0.5813492063492063,0.7514725568942437,0.7891566265060241,1604416783.5528133,cells,128.0,32.0,1.0,0.9405140280723572,1.0226185321807861
BRIEF(),LSTM,,0.8621212121212121,0.6442593395549415,0.819345674389261,0.8621212121212121,0.8072289156626506,0.5970985168260853,0.7662781008244728,0.8072289156626506,1604416788.0328898,cells,128.0,32.0,1.0,1.069213628768921,1.1171408891677856
BRIEF(),LSTM,,0.743939393939394,0.519545006644177,0.7077556588859698,0.7439393939393939,0.7228915662650603,0.4981771225349992,0.6816412874136921,0.7228915662650602,1604416795.4917085,cells,128.0,32.0,1.0,1.1440296173095703,1.175711989402771
BRIEF(),LSTM,,0.8727272727272727,0.6997721084469894,0.8450475923578467,0.8727272727272727,0.7590361445783133,0.5736975986975986,0.7363211086102651,0.7590361445783133,1604416805.460325,cells,256.0,32.0,1.0,0.6894229054450989,0.847545862197876
BRIEF(),LSTM,,0.8924242424242425,0.6864902352824036,0.8482950873352403,0.8924242424242425,0.8373493975903613,0.6334172237253965,0.7932419635569175,0.8373493975903614,1604416811.7798843,cells,256.0,32.0,1.0,0.8288064002990723,0.9269741773605347
BRIEF(),LSTM,,0.8666666666666667,0.6637453952363545,0.8221694689364328,0.8666666666666667,0.783132530120482,0.5650000000000001,0.7322891566265061,0.7831325301204819,1604416821.1789618,cells,256.0,32.0,1.0,0.9444643259048462,1.0102148056030273
BRIEF(),LSTM,,0.9,0.761201658378857,0.876688205363995,0.9,0.7891566265060241,0.6125051767598538,0.7624899691376517,0.7891566265060241,1604416833.648203,hidden,128.0,32.0,1.0,0.6464030146598816,0.8352062702178955
BRIEF(),LSTM,,0.8984848484848484,0.7079427554646348,0.8616811598978878,0.8984848484848484,0.819277108433735,0.5985094842392402,0.779560705947654,0.8192771084337349,1604416838.1136994,hidden,128.0,32.0,1.0,0.7490974068641663,0.8774456977844238
BRIEF(),LSTM,,0.8924242424242425,0.6862083192507132,0.8486366113797533,0.8924242424242425,0.8313253012048193,0.6163291052918713,0.7870739093854963,0.8313253012048193,1604416845.5472994,hidden,128.0,32.0,1.0,0.8559386134147644,0.9554864168167114
BRIEF(),LSTM,,0.9575757575757575,0.9073007196352465,0.9536167799501203,0.9575757575757575,0.7710843373493976,0.5888324079631853,0.7495266178760661,0.7710843373493976,1604416855.5543568,hidden,256.0,32.0,1.0,0.39383837580680847,0.7321563363075256
BRIEF(),LSTM,,0.9500000000000001,0.8908090315699437,0.9436632422614682,0.95,0.7951807228915663,0.6222459951722625,0.7689516459518125,0.7951807228915663,1604416861.8829675,hidden,256.0,32.0,1.0,0.5109856128692627,0.7465685606002808
BRIEF(),LSTM,,0.9363636363636364,0.8533029329876576,0.9255385132765157,0.9363636363636364,0.8313253012048193,0.6282343278121705,0.7910242722646287,0.8313253012048193,1604416871.2989023,hidden,256.0,32.0,1.0,0.5725515484809875,0.7694894671440125
BRIEF(),LSTM,,0.8590909090909091,0.6492485250464437,0.8183748298092276,0.8590909090909091,0.7891566265060241,0.5801767676767676,0.7469879518072289,0.7891566265060241,1604416883.7487748,hidden,128.0,32.0,1.0,0.9363000988960266,1.0178680419921875
BRIEF(),LSTM,,0.8666666666666667,0.6606285074247709,0.8232993429363028,0.8666666666666667,0.819277108433735,0.6127112135176651,0.772176262654304,0.8192771084337349,1604416888.2290368,hidden,128.0,32.0,1.0,1.0711044073104858,1.1146670579910278
BRIEF(),LSTM,,0.8424242424242424,0.628610418526385,0.7972942090589149,0.8424242424242424,0.7771084337349399,0.5444364459070341,0.7258845336095513,0.7771084337349398,1604416895.8230278,hidden,128.0,32.0,1.0,1.1499404907226562,1.1738016605377197
BRIEF(),LSTM,,0.8893939393939394,0.714358284914769,0.8582815919264417,0.8893939393939394,0.8012048192771084,0.5957340882467785,0.7663295117212309,0.8012048192771084,1604416906.7023613,hidden,256.0,32.0,1.0,0.6876029968261719,0.8310548067092896
BRIEF(),LSTM,,0.8848484848484849,0.6743289992436945,0.8411044795254442,0.8848484848484849,0.8313253012048193,0.6256783842121493,0.7896384799141061,0.8313253012048193,1604416913.0898197,hidden,256.0,32.0,1.0,0.8434818983078003,0.9355251789093018
BRIEF(),LSTM,,0.8787878787878788,0.6741195741195741,0.8346759983123619,0.8787878787878788,0.8253012048192772,0.6195736434108526,0.779023069020267,0.8253012048192772,1604416922.4904275,hidden,256.0,32.0,1.0,0.9598036408424377,1.0160253047943115
